126,1,543.808,188.878,41,99,-1,-1,-1,-1
126,8,439.975,152.119,80,194,-1,-1,-1,-1
126,9,471.549,136.431,85,205,-1,-1,-1,-1
126,10,252.527,194.511,37,88,-1,-1,-1,-1
126,11,171.685,203.982,41.92,101.44,-1,-1,-1,-1
126,12,277.703,204.099,31,76,-1,-1,-1,-1
127,1,543.192,189.63,41,99,-1,-1,-1,-1
127,8,441.796,146.03,86,207,-1,-1,-1,-1
127,9,471.24,124.982,94,227,-1,-1,-1,-1
127,10,249.612,195.251,36,88,-1,-1,-1,-1
127,12,274.454,204.265,32,77,-1,-1,-1,-1
127,11,166.403,204.257,42.104,102.128,-1,-1,-1,-1
128,1,543.682,190.625,40.6,98.2,-1,-1,-1,-1
128,7,189.486,195.038,35,86,-1,-1,-1,-1
128,8,446.702,144.84,88,214,-1,-1,-1,-1
128,9,480.4,122.059,95,231,-1,-1,-1,-1
128,10,244.9,195.193,37,89,-1,-1,-1,-1
128,12,271.003,204.447,33,79,-1,-1,-1,-1
128,11,161.122,204.531,41.9248,101.554,-1,-1,-1,-1
129,1,543.172,190.619,40.72,98.64,-1,-1,-1,-1
129,7,187.162,196.034,35,84,-1,-1,-1,-1
129,8,451.651,138.709,93,225,-1,-1,-1,-1
129,9,489.828,120.451,99,238,-1,-1,-1,-1
129,10,240.821,194.256,39,93,-1,-1,-1,-1
129,12,267.883,205.616,33,80,-1,-1,-1,-1
129,11,155.841,204.806,41.7098,101.064,-1,-1,-1,-1
130,1,542.661,190.614,40.864,98.768,-1,-1,-1,-1
130,7,185.498,197.434,34,83,-1,-1,-1,-1
130,8,460.276,142.457,92,223,-1,-1,-1,-1
130,9,498.494,111.858,106,257,-1,-1,-1,-1
130,10,236.933,194.38,40,96,-1,-1,-1,-1
130,12,265.141,206.622,34,81,-1,-1,-1,-1
130,11,150.559,206.081,41.6517,100.877,-1,-1,-1,-1
131,7,183.078,200.304,34,81,-1,-1,-1,-1
131,8,464.142,126.481,109,264,-1,-1,-1,-1
131,9,512.689,116.386,106,255,-1,-1,-1,-1
131,10,233.75,196.389,39,95,-1,-1,-1,-1
131,12,261.703,206.358,35,85,-1,-1,-1,-1
131,1,542.151,190.608,40.8368,98.7216,-1,-1,-1,-1
131,11,145.278,205.355,41.8621,101.413,-1,-1,-1,-1
132,7,178.937,198.629,35,85,-1,-1,-1,-1
132,8,482.689,142.617,99,238,-1,-1,-1,-1
132,9,530.374,123.066,98,238,-1,-1,-1,-1
132,10,229.379,197.722,40,96,-1,-1,-1,-1
132,12,259.194,208.555,34,82,-1,-1,-1,-1
132,1,541.641,190.603,40.8042,98.6659,-1,-1,-1,-1
132,11,139.997,205.63,41.8505,101.407,-1,-1,-1,-1
133,7,176.753,201.181,34,82,-1,-1,-1,-1
133,8,489.006,127.131,113,272,-1,-1,-1,-1
133,9,540.508,120.538,100.8,243.8,-1,-1,-1,-1
133,10,225.868,199.808,39,95,-1,-1,-1,-1
133,12,255.626,208.211,35,85,-1,-1,-1,-1
133,1,541.131,190.597,40.765,98.5991,-1,-1,-1,-1
134,7,171.251,199.034,35,86,-1,-1,-1,-1
134,8,504.349,135.177,110,265,-1,-1,-1,-1
134,9,550.643,120.011,101.96,246.36,-1,-1,-1,-1
134,10,221.73,201.27,39,94,-1,-1,-1,-1
134,12,251.188,206.948,36,88,-1,-1,-1,-1
134,1,540.621,190.592,40.798,98.6789,-1,-1,-1,-1
135,7,168.011,197.397,36,87,-1,-1,-1,-1
135,8,520.979,152.684,103,248,-1,-1,-1,-1
135,10,217.996,198.949,40,98,-1,-1,-1,-1
135,12,246.542,205.567,37,90,-1,-1,-1,-1
135,1,540.111,190.586,40.8136,98.6867,-1,-1,-1,-1
135,9,561.778,119.483,102.552,248.032,-1,-1,-1,-1
136,7,164.874,196.439,36,87,-1,-1,-1,-1
136,8,531.943,152.158,106.8,257.4,-1,-1,-1,-1
136,10,212.58,195.103,43,103,-1,-1,-1,-1
136,12,242.679,203.164,38,93,-1,-1,-1,-1
136,1,530.599,197.6,40,96,-1,-1,-1,-1
136,9,572.912,120.956,101.862,246.238,-1,-1,-1,-1
137,1,529.115,197.825,41,99,-1,-1,-1,-1
137,7,161.243,194.591,38,91,-1,-1,-1,-1
137,8,543.907,157.632,106.36,256.08,-1,-1,-1,-1
137,10,208.53,193.236,44,107,-1,-1,-1,-1
137,12,237.54,199.364,41,99,-1,-1,-1,-1
137,9,584.047,122.429,101.035,244.486,-1,-1,-1,-1
138,1,527.913,199.51,40,96,-1,-1,-1,-1
138,7,159.543,196.428,35,85,-1,-1,-1,-1
138,8,554.871,160.106,107.832,259.696,-1,-1,-1,-1
138,10,202.574,189.987,46,112,-1,-1,-1,-1
138,12,234.084,199.315,41,98,-1,-1,-1,-1
138,9,595.181,121.901,101.642,245.783,-1,-1,-1,-1
139,1,526.059,197.661,41,100,-1,-1,-1,-1
139,7,157.632,196.598,35,84,-1,-1,-1,-1
139,10,198.868,185.473,49,119,-1,-1,-1,-1
139,12,231.247,197.995,41,99,-1,-1,-1,-1
139,8,567.835,165.58,106.798,257.235,-1,-1,-1,-1
140,1,525.702,198.106,41,100,-1,-1,-1,-1
140,7,156.278,196.488,35,84,-1,-1,-1,-1
140,10,197.248,190.125,45,110,-1,-1,-1,-1
140,12,227.997,198.246,41,100,-1,-1,-1,-1
140,8,579.799,171.054,106.158,255.682,-1,-1,-1,-1
141,1,525.231,197.892,41,100,-1,-1,-1,-1
141,7,153.985,195.054,35,85,-1,-1,-1,-1
141,10,191.57,187.912,47,113,-1,-1,-1,-1
141,12,223.424,196.479,43,104,-1,-1,-1,-1
141,13,99,196,37,89,-1,-1,-1,-1
141,8,591.762,174.528,106.79,257.219,-1,-1,-1,-1
142,1,523.731,195.878,41,100,-1,-1,-1,-1
142,7,150.956,193.369,36,88,-1,-1,-1,-1
142,10,185.701,185.506,48,115,-1,-1,-1,-1
142,12,218.751,193.376,44,107,-1,-1,-1,-1
142,13,94.5175,194.929,37,90,-1,-1,-1,-1
143,1,522.363,192.521,42,102,-1,-1,-1,-1
143,7,147.691,190.504,38,92,-1,-1,-1,-1
143,10,179.318,182.231,49,118,-1,-1,-1,-1
143,12,215.024,192.586,44,107,-1,-1,-1,-1
143,13,91.5946,192.317,38,91,-1,-1,-1,-1
144,1,521.114,189.145,42,102,-1,-1,-1,-1
144,7,144.576,187.088,40,96,-1,-1,-1,-1
144,10,174.808,179.377,49,118,-1,-1,-1,-1
144,12,210.177,188.907,45,109,-1,-1,-1,-1
144,13,87.6723,187.939,39,95,-1,-1,-1,-1
145,1,519.832,185.31,43,105,-1,-1,-1,-1
145,7,144.229,189.273,36.8,89,-1,-1,-1,-1
145,10,171.838,176.041,49,120,-1,-1,-1,-1
145,12,207.107,185.175,46,112,-1,-1,-1,-1
145,13,86.5424,186.988,39,94,-1,-1,-1,-1
146,1,521.678,187.103,42,102,-1,-1,-1,-1
146,7,143.771,188.764,37,90,-1,-1,-1,-1
146,10,168.112,173.455,51,124,-1,-1,-1,-1
146,12,204.47,184.093,47,113,-1,-1,-1,-1
146,13,86.7315,188.107,38,91,-1,-1,-1,-1
147,1,522.863,189.508,41,100,-1,-1,-1,-1
147,7,145.988,189.983,36,87,-1,-1,-1,-1
147,10,166.493,175.603,50,122,-1,-1,-1,-1
147,12,203.41,185.571,47,113,-1,-1,-1,-1
147,13,86.0935,188.822,38,91,-1,-1,-1,-1
148,1,523.357,192.016,41,100,-1,-1,-1,-1
148,7,146.043,193.618,34,82,-1,-1,-1,-1
148,10,163.457,177.956,50,122,-1,-1,-1,-1
148,12,201.388,187.115,48,116,-1,-1,-1,-1
148,13,84.0873,187.913,39,95,-1,-1,-1,-1
149,1,524.281,196.778,39,95,-1,-1,-1,-1
149,7,144.633,194.979,33,81,-1,-1,-1,-1
149,10,160.933,181.503,50,121,-1,-1,-1,-1
149,12,198.88,188.454,49,117,-1,-1,-1,-1
149,13,84.1917,192.644,37,90,-1,-1,-1,-1
150,1,523.204,195.729,42,101,-1,-1,-1,-1
150,7,142.898,195.543,34,82,-1,-1,-1,-1
150,10,156.195,178.052,55,133,-1,-1,-1,-1
150,12,194.861,185.518,53,128,-1,-1,-1,-1
150,13,82.9148,193.34,38,92,-1,-1,-1,-1
151,1,522.137,196.853,43,103,-1,-1,-1,-1
151,7,141.659,194.853,34.8,84.4,-1,-1,-1,-1
151,10,153.559,178.164,57,137,-1,-1,-1,-1
151,12,191.435,185.731,55,132,-1,-1,-1,-1
151,13,83.2002,198.365,35,85,-1,-1,-1,-1
152,1,522.514,197.196,44,106,-1,-1,-1,-1
152,10,150.073,175.895,60,146,-1,-1,-1,-1
152,12,187.844,185.571,56,136,-1,-1,-1,-1
152,13,81.0443,197.488,37.4,90.6,-1,-1,-1,-1
152,7,140.421,195.164,34.36,83.28,-1,-1,-1,-1
153,1,524.219,200.799,42,102,-1,-1,-1,-1
153,10,147.652,179.484,61,146,-1,-1,-1,-1
153,12,183.289,185.963,58,140,-1,-1,-1,-1
153,13,79.8885,198.611,37.28,90.52,-1,-1,-1,-1
153,7,139.183,196.475,34.032,82.536,-1,-1,-1,-1
154,1,524.144,200.166,44,106,-1,-1,-1,-1
154,10,147.142,182.821,59,143,-1,-1,-1,-1
154,12,180.253,186.877,58,141,-1,-1,-1,-1
154,7,137.944,196.785,34.0384,82.6432,-1,-1,-1,-1
154,13,79.7326,199.734,36.936,89.624,-1,-1,-1,-1
155,1,524.339,200.354,44,107,-1,-1,-1,-1
155,10,147.09,190.034,55,133,-1,-1,-1,-1
155,12,174.337,183.979,62,149,-1,-1,-1,-1
155,7,136.706,197.096,34.2461,82.9718,-1,-1,-1,-1
155,13,78.5767,200.858,36.9232,89.5488,-1,-1,-1,-1
156,1,525.842,203.555,42,101,-1,-1,-1,-1
156,10,142.482,183.422,61,148,-1,-1,-1,-1
156,12,169.794,184.488,62,150,-1,-1,-1,-1
156,7,135.468,196.407,34.2953,83.1662,-1,-1,-1,-1
156,13,77.4209,201.981,36.7078,89.0586,-1,-1,-1,-1
157,1,526.578,203.051,42,102,-1,-1,-1,-1
157,10,127.962,174.761,66,160,-1,-1,-1,-1
157,12,166.136,185.599,61,148,-1,-1,-1,-1
157,7,134.23,197.717,34.1944,82.9194,-1,-1,-1,-1
157,13,75.265,203.104,37.0494,89.8703,-1,-1,-1,-1
158,1,526.047,199.953,44,107,-1,-1,-1,-1
158,10,115.46,167.995,70,169,-1,-1,-1,-1
158,12,159.017,178.608,66,160,-1,-1,-1,-1
158,13,75.1092,204.227,36.9793,89.7243,-1,-1,-1,-1
159,1,525.307,196.055,46,112,-1,-1,-1,-1
159,10,104.447,162.772,73,176,-1,-1,-1,-1
159,12,153.574,175.302,68,164,-1,-1,-1,-1
159,13,73.9533,205.35,36.9191,89.5652,-1,-1,-1,-1
160,1,526.737,198.841,43.6,105.8,-1,-1,-1,-1
160,10,95.894,161.908,73,177,-1,-1,-1,-1
160,12,148.254,171.718,70,169,-1,-1,-1,-1
161,1,527.166,198.627,43.52,105.56,-1,-1,-1,-1
161,10,86.7863,157.683,76,185,-1,-1,-1,-1
161,12,143.474,170.301,71,172,-1,-1,-1,-1
162,1,527.596,198.413,43.824,106.472,-1,-1,-1,-1
162,10,79.4958,157.729,76,184,-1,-1,-1,-1
162,12,138.23,168.461,73,176,-1,-1,-1,-1
163,10,71.3909,157.125,78,189,-1,-1,-1,-1
163,12,133.199,167.912,74,180,-1,-1,-1,-1
163,1,523.528,187.614,56,135,-1,-1,-1,-1
164,10,64.2684,158.083,79,190,-1,-1,-1,-1
164,12,126.471,166.417,77,185,-1,-1,-1,-1
164,1,529.256,200.276,46.5888,112.966,-1,-1,-1,-1
165,10,57.2695,153.737,83,200,-1,-1,-1,-1
165,12,120.137,163.028,80,194,-1,-1,-1,-1
165,1,530.077,201.586,41,98,-1,-1,-1,-1
166,10,51.731,151.275,84,203,-1,-1,-1,-1
166,12,111.812,157.804,85,205,-1,-1,-1,-1
166,1,530.705,198.966,41,98,-1,-1,-1,-1
167,1,531.058,195.925,42,102,-1,-1,-1,-1
167,10,40.4155,139.564,92,223,-1,-1,-1,-1
167,12,103.666,150.971,90,218,-1,-1,-1,-1
168,1,531.251,195.784,42,101,-1,-1,-1,-1
168,10,26.6101,133.719,97,234,-1,-1,-1,-1
168,12,93.2241,145.264,94,228,-1,-1,-1,-1
169,1,530.767,194.845,43,103,-1,-1,-1,-1
169,10,16.0776,129.315,102,246,-1,-1,-1,-1
169,12,83.6307,140.44,99,240,-1,-1,-1,-1
170,1,530.958,193.457,45,108,-1,-1,-1,-1
170,10,8.51125,131.973,101,244,-1,-1,-1,-1
170,12,75.2186,137.023,104,251,-1,-1,-1,-1
171,1,532.63,191.991,46,111,-1,-1,-1,-1
171,10,3.67541,139.513,95.2,230,-1,-1,-1,-1
171,12,63.7976,135.005,109,263,-1,-1,-1,-1
172,1,533.174,190.413,48,116,-1,-1,-1,-1
172,10,-5.16043,137.054,97.44,235.4,-1,-1,-1,-1
172,12,49.1999,130.742,115,278,-1,-1,-1,-1
173,1,534.276,192.853,45,110,-1,-1,-1,-1
173,10,-12.9963,136.595,98.528,237.88,-1,-1,-1,-1
173,12,30.393,119.446,126,304,-1,-1,-1,-1
174,1,533.617,191.868,47,112,-1,-1,-1,-1
174,12,18.0794,118.792,128,308,-1,-1,-1,-1
174,10,-20.8321,137.135,98.8336,238.656,-1,-1,-1,-1
175,1,534.17,191.326,47,114,-1,-1,-1,-1
175,7,144.062,198.681,33,80,-1,-1,-1,-1
175,12,7.24679,113.166,132,318,-1,-1,-1,-1
175,10,-28.668,137.676,98.2003,237.187,-1,-1,-1,-1
176,1,535.896,192.665,46,112,-1,-1,-1,-1
176,7,145.265,200.805,32,77,-1,-1,-1,-1
176,12,2.44755,126.285,122,294.2,-1,-1,-1,-1
176,10,-36.5038,139.216,97.6404,235.825,-1,-1,-1,-1
177,1,537.185,194.898,45,108,-1,-1,-1,-1
177,7,142.842,196.575,36,87,-1,-1,-1,-1
177,12,-8.3517,124.405,124.6,300.44,-1,-1,-1,-1
177,10,-44.3396,139.757,98.1285,236.99,-1,-1,-1,-1
178,1,538.878,193.474,46,111,-1,-1,-1,-1
178,7,143.98,198.56,34,83,-1,-1,-1,-1
178,12,-19.1509,123.524,126.52,304.928,-1,-1,-1,-1
178,14,103,175,59,142,-1,-1,-1,-1
178,10,-52.1755,139.297,98.2662,237.307,-1,-1,-1,-1
179,1,541.27,193.864,46,111,-1,-1,-1,-1
179,7,144.914,199.412,35,84,-1,-1,-1,-1
179,14,100.461,173.59,60,145,-1,-1,-1,-1
179,12,-28.9502,123.643,126.624,305.114,-1,-1,-1,-1
180,1,544.131,192.805,46,112,-1,-1,-1,-1
180,7,146.661,198.945,35,85,-1,-1,-1,-1
180,14,97.7873,171.3,63,151,-1,-1,-1,-1
180,12,-38.7494,125.762,126.349,304.536,-1,-1,-1,-1
181,1,545.842,189.853,48,117,-1,-1,-1,-1
181,7,147.783,199.692,35,85,-1,-1,-1,-1
181,14,96.1385,171.674,64,154,-1,-1,-1,-1
181,12,-48.5487,127.881,125.219,301.844,-1,-1,-1,-1
182,1,547.952,190.466,48,115,-1,-1,-1,-1
182,7,148,201.146,35,84,-1,-1,-1,-1
182,14,92.8697,169.665,65,157,-1,-1,-1,-1
182,12,-58.3479,128.001,125.862,303.372,-1,-1,-1,-1
183,1,548.317,184.19,53,127,-1,-1,-1,-1
183,7,148.008,199.821,36,87,-1,-1,-1,-1
183,14,89.7477,170.029,65,158,-1,-1,-1,-1
183,12,-68.1472,129.12,126.115,303.959,-1,-1,-1,-1
184,1,554.563,195.011,44,105,-1,-1,-1,-1
184,7,147.761,198.791,37,89,-1,-1,-1,-1
184,14,85.6125,168.796,66,159,-1,-1,-1,-1
185,1,554.517,192.34,46,112,-1,-1,-1,-1
185,7,149.649,198.384,36,87,-1,-1,-1,-1
185,14,79.2322,165.139,69,166,-1,-1,-1,-1
186,1,555.174,191.038,48,116,-1,-1,-1,-1
186,7,150.627,198.598,36,87,-1,-1,-1,-1
186,14,75.6175,165.361,69,167,-1,-1,-1,-1
187,1,556.959,190.549,48,117,-1,-1,-1,-1
187,7,150.659,197.768,37,89,-1,-1,-1,-1
187,14,70.3303,164.25,71,172,-1,-1,-1,-1
188,1,558.274,190.325,49,119,-1,-1,-1,-1
188,7,152.718,198.027,36,88,-1,-1,-1,-1
188,14,65.5761,165.276,71,171,-1,-1,-1,-1
189,1,559.539,187.117,51,124,-1,-1,-1,-1
189,7,153.353,197.62,35,85,-1,-1,-1,-1
189,14,59.6629,164.648,71,172,-1,-1,-1,-1
190,1,562.312,186.747,50,122,-1,-1,-1,-1
190,7,154.671,197.628,34,83,-1,-1,-1,-1
190,14,52.2595,159.095,75,182,-1,-1,-1,-1
191,1,563.579,184.032,51,122,-1,-1,-1,-1
191,7,155.204,198.557,33,80,-1,-1,-1,-1
191,14,43.5835,152.921,79,190,-1,-1,-1,-1
192,1,565.348,183.29,51,124,-1,-1,-1,-1
192,7,154.05,193.883,36,87,-1,-1,-1,-1
192,14,36.3243,148.204,82,198,-1,-1,-1,-1
193,1,567.608,183.505,52,125,-1,-1,-1,-1
193,7,154.27,193.514,36,88,-1,-1,-1,-1
193,14,29.4516,145.34,84,202,-1,-1,-1,-1
194,1,570.37,188.356,49,119,-1,-1,-1,-1
194,7,153.795,193.363,37,88,-1,-1,-1,-1
194,14,22.9023,142.241,86,207,-1,-1,-1,-1
195,1,571.623,188.155,51,123,-1,-1,-1,-1
195,7,155.549,193.353,36,88,-1,-1,-1,-1
195,14,14.7376,136.843,90,217,-1,-1,-1,-1
196,1,573.379,188.963,51,124,-1,-1,-1,-1
196,7,156.032,194.424,36,86,-1,-1,-1,-1
196,14,8.55626,136.772,89,215,-1,-1,-1,-1
197,1,574.763,190.859,51,122,-1,-1,-1,-1
197,7,156.302,193.965,36,87,-1,-1,-1,-1
197,14,3.8192,141.529,87,211,-1,-1,-1,-1
198,1,575.458,189.385,52,125,-1,-1,-1,-1
198,7,156.419,194.828,36,88,-1,-1,-1,-1
198,14,-2.01754,142.821,87.2,210.4,-1,-1,-1,-1
198,15,279,213,27,65,-1,-1,-1,-1
199,1,576.976,190.502,52,125,-1,-1,-1,-1
199,7,156.868,196.754,36,88,-1,-1,-1,-1
199,14,-7.85428,142.113,87.84,212.08,-1,-1,-1,-1
199,15,277.953,210.77,29,71,-1,-1,-1,-1
200,1,577.273,188.899,53,127,-1,-1,-1,-1
200,7,157.139,199.116,35,86,-1,-1,-1,-1
200,14,-13.691,141.405,88.208,213.096,-1,-1,-1,-1
200,15,278.54,213.28,28,68,-1,-1,-1,-1
201,1,578.409,189.627,53,127,-1,-1,-1,-1
201,7,157.276,200.426,35,86,-1,-1,-1,-1
201,15,276.271,209.061,31,75,-1,-1,-1,-1
201,14,-19.5278,142.697,87.8496,212.315,-1,-1,-1,-1
202,1,580.437,191.517,52,125,-1,-1,-1,-1
202,7,156.321,198.374,37,90,-1,-1,-1,-1
202,15,276.198,210.387,30,72,-1,-1,-1,-1
202,14,-25.3645,142.989,87.6195,211.778,-1,-1,-1,-1
203,1,581.401,194.08,51,122,-1,-1,-1,-1
203,7,156.308,198.613,37,89,-1,-1,-1,-1
203,15,275.03,209.3,30,74,-1,-1,-1,-1
203,14,-31.2013,143.281,87.7434,211.934,-1,-1,-1,-1
204,1,582.901,193.958,50,121,-1,-1,-1,-1
204,7,156.264,198.811,37,88,-1,-1,-1,-1
204,15,274.688,211.217,29,70,-1,-1,-1,-1
204,14,-37.038,143.573,87.8521,212.241,-1,-1,-1,-1
205,1,582.509,193.206,51,124,-1,-1,-1,-1
205,7,157.208,199.14,36,86,-1,-1,-1,-1
205,15,274.531,210.145,29,71,-1,-1,-1,-1
205,14,-42.8747,143.865,87.8545,212.273,-1,-1,-1,-1
206,1,582.794,192.891,51,123,-1,-1,-1,-1
206,7,157.151,198.056,36,87,-1,-1,-1,-1
206,15,273.497,207.655,31,75,-1,-1,-1,-1
206,14,-48.7115,144.157,87.7838,212.108,-1,-1,-1,-1
207,1,583.726,193.606,51,122,-1,-1,-1,-1
207,7,157.533,198.433,36,87,-1,-1,-1,-1
207,15,272.538,205.731,33,79,-1,-1,-1,-1
208,1,583.287,188.939,53,129,-1,-1,-1,-1
208,7,157.806,197.851,36,87,-1,-1,-1,-1
208,15,273.616,207.806,31,75,-1,-1,-1,-1
209,1,586.572,192.856,48,116,-1,-1,-1,-1
209,7,157.416,196.419,37,89,-1,-1,-1,-1
209,15,273.274,206.439,32,78,-1,-1,-1,-1
210,1,586.172,188.898,50.8,122.8,-1,-1,-1,-1
210,7,158.264,195.691,37,89,-1,-1,-1,-1
210,15,272.047,204.314,33,80,-1,-1,-1,-1
211,1,586.772,187.941,50.76,122.56,-1,-1,-1,-1
211,7,158.833,195.196,37,90,-1,-1,-1,-1
211,15,271.048,201.951,34,83,-1,-1,-1,-1
211,16,221,214,25,61,-1,-1,-1,-1
212,1,587.372,186.983,50.712,122.472,-1,-1,-1,-1
212,7,158.744,194.891,37,90,-1,-1,-1,-1
212,15,270.924,206.615,31,75,-1,-1,-1,-1
212,16,219.92,213.142,25,61,-1,-1,-1,-1
213,7,159.037,193.299,38,91,-1,-1,-1,-1
213,15,269.311,204.861,32,78,-1,-1,-1,-1
213,16,218.298,208.022,28,69,-1,-1,-1,-1
213,1,587.972,186.026,50.6544,122.566,-1,-1,-1,-1
214,7,160.063,194.792,37,89,-1,-1,-1,-1
214,15,267.807,206.059,32,78,-1,-1,-1,-1
214,16,217.94,209.264,28,67,-1,-1,-1,-1
214,1,588.572,185.068,50.1853,121.28,-1,-1,-1,-1
215,7,160.758,194.783,37,90,-1,-1,-1,-1
215,15,266.424,206.538,32,78,-1,-1,-1,-1
215,16,216.299,207.573,29,70,-1,-1,-1,-1
215,1,589.172,184.11,50.6223,122.336,-1,-1,-1,-1
216,7,161.181,195.236,37,89,-1,-1,-1,-1
216,15,264.157,205.729,34,81,-1,-1,-1,-1
216,16,215.469,208.003,29,70,-1,-1,-1,-1
216,1,589.772,183.153,50.5868,122.243,-1,-1,-1,-1
217,7,161.4,196.017,37,90,-1,-1,-1,-1
217,15,262.986,206.99,33,81,-1,-1,-1,-1
217,16,214.512,208.228,30,72,-1,-1,-1,-1
217,1,590.372,182.195,50.5522,122.179,-1,-1,-1,-1
218,7,161.476,197.145,37,88,-1,-1,-1,-1
218,15,261.891,207.393,33,81,-1,-1,-1,-1
218,16,214.477,210.128,28,69,-1,-1,-1,-1
218,1,590.972,181.238,50.5202,122.121,-1,-1,-1,-1
219,7,162.463,198.2,35,86,-1,-1,-1,-1
219,15,260.85,208.008,33,81,-1,-1,-1,-1
219,16,213.266,210.742,29,69,-1,-1,-1,-1
220,7,162.4,197.776,36,86,-1,-1,-1,-1
220,15,260.277,208.356,34,82,-1,-1,-1,-1
220,16,212.368,209.256,30,72,-1,-1,-1,-1
221,7,162.317,198.307,35,85,-1,-1,-1,-1
221,15,259.469,206.511,36,86,-1,-1,-1,-1
221,16,211.383,208.696,30,73,-1,-1,-1,-1
222,7,162.664,197.691,36,87,-1,-1,-1,-1
222,15,259.194,205.106,37,88,-1,-1,-1,-1
222,16,209.778,207.549,31,75,-1,-1,-1,-1
223,7,162.333,196.649,37,88,-1,-1,-1,-1
223,15,259.388,203.312,37,89,-1,-1,-1,-1
223,16,209.028,207.4,31,75,-1,-1,-1,-1
224,7,162.793,196.293,37,88,-1,-1,-1,-1
224,15,261.435,204.569,36,87,-1,-1,-1,-1
224,16,206.735,206.268,33,78,-1,-1,-1,-1
225,7,163.511,193.192,38,91,-1,-1,-1,-1
225,15,262.649,203.902,36,87,-1,-1,-1,-1
225,16,205.913,205.161,33,79,-1,-1,-1,-1
226,7,163.409,191.857,39,93,-1,-1,-1,-1
226,15,263.363,200.984,38,91,-1,-1,-1,-1
226,16,205.16,206.081,32,78,-1,-1,-1,-1
227,7,164.989,192.684,37,91,-1,-1,-1,-1
227,15,264.964,200.345,38,91,-1,-1,-1,-1
227,16,202.594,202.594,34,83,-1,-1,-1,-1
228,7,166.184,194.055,37,90,-1,-1,-1,-1
228,15,266.86,199.941,38,92,-1,-1,-1,-1
228,16,200.635,201.814,35,84,-1,-1,-1,-1
229,7,168.689,194.379,37,89,-1,-1,-1,-1
229,15,268.37,197.151,40,97,-1,-1,-1,-1
229,16,199.701,201.275,35,84,-1,-1,-1,-1
230,7,171.386,195.204,36,87,-1,-1,-1,-1
230,15,269.853,195.939,42,100,-1,-1,-1,-1
230,16,199.206,201.368,35,84,-1,-1,-1,-1
231,7,172.72,195.513,37,88,-1,-1,-1,-1
231,15,272.129,194.691,43,103,-1,-1,-1,-1
231,16,199.02,202.36,35,84,-1,-1,-1,-1
232,7,174.63,195.746,37,88,-1,-1,-1,-1
232,15,274.508,190.841,46,112,-1,-1,-1,-1
232,16,198.599,201.551,36,88,-1,-1,-1,-1
233,7,176.622,194.477,37,89,-1,-1,-1,-1
233,15,276.901,189.378,48,115,-1,-1,-1,-1
233,16,197.975,201.536,36,88,-1,-1,-1,-1
233,17,228,210,27,65,-1,-1,-1,-1
234,7,178.799,197.131,36,86,-1,-1,-1,-1
234,15,279.823,188.756,48,117,-1,-1,-1,-1
234,16,195.624,198.031,39,93,-1,-1,-1,-1
234,17,227.421,209.574,28,67,-1,-1,-1,-1
235,7,180.236,200.768,35,84,-1,-1,-1,-1
235,15,281.8,188,49,119,-1,-1,-1,-1
235,16,194.173,195.189,40,98,-1,-1,-1,-1
235,17,228.294,211.423,26,63,-1,-1,-1,-1
236,7,178.456,193.785,41,99,-1,-1,-1,-1
236,15,284.378,188.003,50,122,-1,-1,-1,-1
236,16,192.345,195.866,40,97,-1,-1,-1,-1
236,17,227.733,212.237,26,64,-1,-1,-1,-1
237,7,181.928,199.684,37.2,89.2,-1,-1,-1,-1
237,15,286.526,188.124,51,123,-1,-1,-1,-1
237,16,188.85,195.25,42,101,-1,-1,-1,-1
237,17,227.249,211.312,27,65,-1,-1,-1,-1
238,7,183.4,200.583,37.24,89.44,-1,-1,-1,-1
238,15,289.666,189.729,51,124,-1,-1,-1,-1
238,16,186.781,196.244,42,101,-1,-1,-1,-1
238,17,227.058,209.321,29,70,-1,-1,-1,-1
239,7,184.872,201.482,37.288,89.528,-1,-1,-1,-1
239,15,294.515,191.088,52,125,-1,-1,-1,-1
239,16,185.809,197.196,43,104,-1,-1,-1,-1
239,17,229.491,212.595,27,66,-1,-1,-1,-1
240,15,301.157,194.223,50,122,-1,-1,-1,-1
240,16,186.951,197.518,44,105,-1,-1,-1,-1
240,17,232.21,213.48,27,65,-1,-1,-1,-1
240,7,186.343,202.381,37.5456,90.2336,-1,-1,-1,-1
241,15,304.86,192.138,53,129,-1,-1,-1,-1
241,16,187.53,198.327,44,106,-1,-1,-1,-1
241,17,232.786,214.476,27,65,-1,-1,-1,-1
241,7,187.815,202.28,38.0547,91.4803,-1,-1,-1,-1
242,15,310.082,193.328,54,130,-1,-1,-1,-1
242,16,187.034,196.747,45,109,-1,-1,-1,-1
242,17,232.452,213.104,29,69,-1,-1,-1,-1
242,7,189.287,204.179,37.4657,89.9764,-1,-1,-1,-1
243,15,314.318,192.396,55,133,-1,-1,-1,-1
243,16,186.003,194.329,48,116,-1,-1,-1,-1
243,17,234.641,214.016,28,68,-1,-1,-1,-1
243,7,190.758,205.079,37.5188,90.1317,-1,-1,-1,-1
244,15,318.965,189.956,58,139,-1,-1,-1,-1
244,16,186.418,195.052,48,116,-1,-1,-1,-1
244,17,235.791,214.277,28,68,-1,-1,-1,-1
244,7,192.23,205.978,37.5746,90.27,-1,-1,-1,-1
245,15,326.21,181.728,64,156,-1,-1,-1,-1
